x0,x1,cluster
1.98951, 12.4559,2
12.4307, 14.2577,3
2.21103, 8.80405,2
1.84879, 14.0705,2
2.38613, 13.8264,2
3.2024, 10.9183,2
0.475522, 11.5783,2
2.94467, 14.8243,2
11.0627, 1.16781,0
11.9695, 0.355123,0
10.1058, 17.4135,3
10.7704, 11.2549,3
1.73911, 13.1717,2
11.1231, 0.934206,0
3.06909, 14.6789,2
6.69999, 11.9095,2
10.205, 5.41343,1
3.18483, 14.1577,2
12.9553, 15.1977,3
2.47103, 12.9111,2
2.38746, 10.9012,2
1.87544, 8.47793,2
10.305, 6.21039,1
3.48061, 14.1555,2
11.188, 9.25889,1
0.187747, 11.882,2
11.6753, 8.9877,1
2.38904, 12.4285,2
10.4053, 11.1552,3
4.00574, 13.1628,2
2.8812, 13.5917,2
1.05526, 11.2142,2
11.0508, 8.6294,1
12.693, 8.59308,1
10.7097, 1.08304,0
10.0464, 9.67751,1
13.2531, 6.88252,1
1.55561, 13.3702,2
14.3927, 11.3473,3
12.3331, 1.56511,0
0.129777, 12.2523,2
4.9647, 15.6603,2
12.2164, 3.5984,0
10.3561, 13.235,3
11.7464, 7.50784,1
3.44832, 13.9232,2
4.05661, 11.8789,2
0.700908, 10.5858,2
1.3545, 13.097,2
2.40147, 10.3701,2
2.54838, 13.0082,2
2.28675, 13.321,2
2.6603, 14.5774,2
11.0427, 11.9073,3
11.9971, -1.51816,0
12.1502, 10.044,3
2.81685, 12.8739,2
10.8687, -0.565631,0
12.004, 9.49397,1
10.4065, 0.766862,0
10.0128, 6.01537,1
8.13383, 5.6408,1
9.35883, -1.73128,0
10.338, 8.38005,1
8.72203, 6.00555,1
0.878787, 12.3712,2
7.94834, -3.06564,0
11.4468, 0.765154,0
8.93492, -0.519269,0
8.11398, 15.2649,3
13.7071, 1.58505,0
10.2439, 11.2466,3
4.85152, 10.6597,2
10.97, 9.4538,1
9.31753, 7.65609,1
11.5172, 1.4827,0
-0.106275, 9.70834,2
12.9512, 13.9737,3
4.3391, 13.7853,2
4.16353, 14.0194,2
12.3193, 9.50287,1
13.072, 9.77108,1
9.61816, -2.09514,0
4.75515, 14.4656,2
5.81385, 15.5142,2
3.68782, 12.6618,2
10.5898, 1.72562,0
1.33551, 11.4762,2
11.7229, -2.13297,0
3.12141, 14.1458,2
10.9895, 12.099,3
12.0588, 16.0515,3
11.1767, 7.22199,1
11.2162, 9.12021,1
1.85086, 15.4048,2
11.3946, 6.6152,1
11.4915, 10.5094,3
11.0268, 1.8054,0
12.4936, 1.13144,0
13.2901, 12.042,3
2.76514, 12.9322,2
11.3213, 0.975364,0
4.90351, 14.333,2
4.10507, 13.4199,2
9.69324, 6.5061,1
10.6374, 4.6278,1
2.78387, 13.5562,2
14.2314, 0.227559,0
11.6436, 10.4009,3
10.5379, -0.832621,0
7.77083, 5.98687,1
10.3031, 11.3012,3
9.97099, 7.18977,1
-0.0786187, 11.5466,2
2.36902, 10.9349,2
9.64988, 6.00314,1
1.51911, 11.5086,2
10.4118, 6.51344,1
9.90454, 9.94537,1
10.4397, 7.67236,1
2.0082, 9.84469,2
2.75495, 12.8885,2
10.9187, 2.89321,0
12.1232, 8.98261,1
7.987, 7.08828,1
0.14116, 11.128,2
11.5617, 10.4105,3
4.01458, 14.6261,2
12.1972, 9.69652,1
10.5234, 9.69868,1
2.18383, 12.6329,2
11.7305, 19.6866,3
11.2278, 9.82117,1
11.2616, 6.6883,1
11.3374, 1.98856,0
1.54518, 8.6282,2
1.48298, 12.2421,2
10.5043, 6.37398,1
10.9585, 0.529647,0
9.90703, 8.0431,1
9.58751, 6.11176,1
-0.508824, 10.6134,2
9.0121, 0.496796,0
13.1922, 13.0654,3
11.0339, 6.832,1
9.64319, 8.17176,1
0.766543, 10.5308,2
5.30664, 14.2442,2
3.1367, 12.9937,2
13.6716, 10.5036,3
10.4963, 6.94845,1
10.1507, 6.68487,1
13.0875, 14.8104,3
3.16353, 13.9178,2
11.2509, 1.10189,0
9.65621, 5.47868,1
7.28005, 14.8626,2
9.49667, 7.7804,1
10.7926, 7.65752,1
4.02069, 13.5573,2
11.847, 9.6267,1
13.3396, 9.98746,3
9.06936, 6.54852,1
11.5345, 8.2197,1
11.5492, 3.35611,0
11.1143, 7.36085,1
3.42654, 13.9689,2
14.1353, 2.49613,0
-1.62468, 9.3955,2
4.21441, 14.3065,2
8.52966, 6.98275,1
13.0849, 11.4957,3
3.01439, 12.0436,2
14.0086, 13.2298,3
2.62677, 12.2373,2
10.5365, 9.63208,1
12.014, 2.32733,0
10.6251, -0.887308,0
4.61359, 14.1074,2
12.4568, 0.957184,0
2.16319, 10.4375,2
11.2448, 8.25765,1
12.4013, 3.19703,0
1.15118, 11.3404,2
10.566, 9.6315,1
9.15686, 6.62043,1
10.9318, 12.1539,3
13.5736, 17.5174,3
10.2616, 7.72873,1
11.1128, 0.554112,0
6.29498, 14.9948,2
9.78617, 10.7523,3
3.9763, 14.1445,2
1.08432, 11.8869,2
9.57158, 7.89548,1
3.33293, 11.4301,2
9.95327, 2.01793,0
4.51509, 13.5397,2
2.27367, 10.1973,2
12.8153, 13.2694,3
3.24532, 13.8923,2
3.05498, 12.4903,2
2.97303, 12.1655,2
2.29724, 11.1225,2
11.4261, -0.278308,0
3.2232, 11.638,2
1.13113, 13.0833,2
2.23695, 9.16962,2
3.77409, 13.9851,2
14.6762, 12.826,3
3.24473, 14.1796,2
2.23636, 10.5772,2
5.85851, 14.1908,2
3.43586, 9.04618,2
2.18602, 12.5818,2
10.0283, 13.1069,3
10.3195, 6.73748,1
7.55604, 8.31563,1
-0.495916, 12.6811,2
11.5058, 8.1734,1
10.6116, 9.29828,1
4.52657, 13.5325,2
1.74286, 14.2665,2
11.9457, 9.68071,1
12.5098, 9.35083,1
11.9519, 1.52928,0
4.07874, 14.5183,2
10.017, 12.6057,3
12.44, 10.9848,3
10.0141, -0.116263,0
-0.319124, 11.2411,2
10.4665, 9.08906,1
12.9225, 9.12726,1
11.2884, 0.605388,0
11.2959, 0.410464,0
3.87392, 14.8147,2
1.24699, 12.5085,2
9.64105, 14.0169,3
10.2235, -1.49017,0
10.4013, 5.66151,1
9.81798, -0.931524,0
9.73315, 0.0462578,0
0.206821, 10.4181,2
3.58731, 12.2603,2
4.54203, 14.818,2
4.31993, 13.5452,2
11.3435, 1.80806,0
3.05895, 12.3994,2
1.39669, 10.8047,2
3.54638, 13.7175,2
4.26837, 13.2452,2
8.44592, 0.304836,0
11.581, 1.74481,0
8.89863, 6.7912,1
12.0547, 10.5851,3
3.97414, 12.8674,2
2.7587, 13.2552,2
11.133, 8.37165,1
13.1658, 20.435,3
10.9817, 9.50527,1
12.1259, 9.78071,1
4.68708, 14.5362,2
11.3586, 1.13092,0
12.4104, 17.1974,3
0.444365, 10.1987,2
2.91299, 10.7035,2
13.8361, 14.0046,3
3.79546, 14.4861,2
2.00077, 9.44791,2
10.4905, 14.2486,3
9.54508, 9.89249,1
2.61595, 12.3958,2
9.68665, -2.44417,0
11.5541, -0.313565,0
10.2741, -0.643916,0
3.37144, 14.822,2
10.1888, 0.941643,0
11.7338, 9.21199,1
3.48458, 14.4923,2
11.7893, 14.3053,3
11.0785, 9.83494,1
8.967, 6.85632,1
11.3476, 7.56147,1
4.70534, 14.6271,2
2.43815, 13.733,2
10.9616, 8.87518,1
11.5925, -0.215817,0
0.991039, 10.7465,2
2.81845, 10.2099,2
10.5455, 11.9052,3
4.74792, 13.8468,2
9.01201, -0.832386,0
1.08726, 11.164,2
11.6394, 8.29218,1
3.07566, 13.1662,2
10.2861, 1.50157,0
3.94634, 13.8668,2
10.4964, 7.20144,1
10.7808, -1.34456,0
10.2497, -0.194898,0
9.04212, -1.10923,0
3.07696, 12.6811,2
0.745276, 12.4673,2
4.08976, 16.0493,2
10.2184, 6.64342,1
9.69531, 7.20398,1
14.3161, 16.1696,3
11.089, 8.5396,1
11.8009, 6.96488,1
11.1745, 9.0483,1
14.6573, 14.1925,3
10.5327, 11.9558,3
2.08235, 12.536,2
10.3008, 11.3757,3
1.259, 11.728,2
13.6121, 13.3579,3
3.94029, 14.1613,2
3.11759, 14.3367,2
10.5953, 7.92163,1
11.6683, 5.74204,1
2.89368, 14.2543,2
9.73989, -0.599255,0
3.97626, 12.1922,2
12.8417, 14.5049,3
7.17855, 12.4417,2
9.41232, 6.31389,1
1.48788, 10.4902,2
1.19859, 12.1208,2
10.1465, 8.17167,1
10.6494, 9.67233,1
4.07255, 14.3047,2
9.52611, 7.42957,1
3.04583, 14.0413,2
3.10307, 12.4325,2
3.54643, 15.1621,2
8.57983, 16.3781,3
7.42116, 5.87769,1
14.6645, 13.376,3
8.87425, 0.0869851,0
10.6279, 7.64403,1
11.0088, 13.637,3
3.42783, 11.1085,2
2.86638, 13.5041,2
10.2993, 0.895729,0
13.7644, 12.6687,3
6.50104, 13.8782,2
0.781022, 10.0478,2
13.5835, 15.7401,3
12.3941, 14.8948,3
-0.913407, 9.10097,2
8.88446, 7.70089,1
9.95726, 6.07591,1
2.21023, 9.97108,2
3.68139, 13.1895,2
1.43615, 9.91659,2
11.0821, 1.67193,0
11.187, 15.9999,3
10.893, 7.43361,1
12.1354, 0.00737981,0
2.66817, 12.2354,2
0.802504, 10.1443,2
10.0619, 9.39538,1
11.6236, 2.28438,0
5.05875, 13.0612,2
9.01752, -0.353915,0
3.74239, 14.8012,2
11.1815, 8.07423,1
2.39025, 15.0058,2
4.03328, 12.8219,2
9.58358, 6.52179,1
1.08016, 10.4876,2
9.92879, 7.10433,1
10.2668, 6.16954,1
1.16911, 12.4668,2
4.60759, 15.5948,2
9.50386, 7.00405,1
11.3453, 13.1202,3
10.3321, 12.4487,3
1.21526, 10.899,2
11.1397, 4.80954,1
11.7796, 10.8799,3
11.8249, 9.49098,1
4.15887, 14.2445,2
10.7215, 5.64668,1
2.42507, 14.0426,2
3.87303, 13.3608,2
10.8285, 12.8915,3
2.66427, 12.8069,2
8.6824, 6.51834,1
2.06812, 10.1068,2
3.00091, 13.3466,2
-0.00253426, 10.6254,2
10.5518, -2.48861,0
10.1003, 7.90725,1
10.2879, 2.68775,0
8.55639, 6.14762,1
2.3058, 11.6587,2
1.00882, 10.0679,2
0.492068, 9.56131,2
11.4243, 8.85459,1
5.28074, 13.3225,2
12.1828, 11.6181,3
5.53784, 12.7353,2
10.7456, 6.70381,1
3.3607, 14.2647,2
3.89216, 12.9534,2
-1.14237, 10.1688,2
2.99778, 10.5935,2
10.4796, 6.87472,1
1.95079, 14.5049,2
10.3559, -0.580145,0
10.884, 12.2364,3
9.76589, 7.32537,1
5.60384, 15.5244,2
3.51572, 14.9373,2
11.5625, 9.15758,1
3.2034, 14.0143,2
12.6051, 10.338,3
9.6499, 6.07488,1
4.32914, 12.83,2
2.86293, 13.2782,2
10.7043, 8.27966,1
9.932, 6.45657,1
10.6912, 8.45415,1
10.9684, 0.905115,0
9.57965, 9.03532,1
11.1135, 0.721771,0
10.6198, 0.390828,0
12.5542, 1.51321,0
2.73681, 15.1165,2
3.82841, 12.5966,2
2.54264, 11.1531,2
1.08633, 9.65605,2
0.194225, 9.89627,2
9.91133, 8.64777,1
4.72091, 13.7892,2
2.54937, 12.1186,2
10.577, 5.5627,1
2.79262, 14.0078,2
10.7999, 0.029742,0
0.556361, 11.1752,2
1.38297, 8.35249,2
4.02122, 14.7829,2
8.9132, 0.988855,0
11.8514, 11.3985,3
11.7722, 10.3928,3
4.32274, 15.3486,2
2.56472, 13.0619,2
3.5026, 12.8242,2
0.363655, 12.3025,2
11.1334, 8.39396,1
8.44305, 0.617525,0
13.5265, 14.6308,3
8.45301, 6.8063,1
2.50913, 12.308,2
9.87581, 5.56448,1
8.98582, 2.66986,0
10.5031, 0.887886,0
11.104, 12.2581,3
1.66025, 10.2561,2
12.2505, 2.55602,0
11.1778, 13.1107,3
9.14898, 12.6378,3
12.9674, 12.7537,3
11.1645, 9.45821,1
2.28732, 10.4317,2
3.42059, 12.2526,2
12.3064, 11.2103,3
12.1571, 6.58391,1
10.9387, 13.476,3
9.84068, 8.00555,1
11.6449, 17.6863,3
13.0223, 9.97359,3
9.69371, 11.9345,3
13.0514, 0.381124,0
0.624745, 11.5374,2
4.80635, 14.2454,2
15.6993, 11.7472,3
10.918, 10.4936,3
9.57858, 8.66369,1
10.3944, 7.61939,1
8.4053, 7.86672,1
3.21359, 14.3245,2
8.96496, 13.6985,3
17.5019, 8.8473,3
11.2559, -0.49689,0
10.2687, 10.0726,1
10.7162, -1.28467,0
3.35954, 14.7055,2
10.808, 1.05002,0
3.88381, 13.9788,2
11.7263, 11.2862,3
3.52945, 14.093,2
1.0566, 13.1212,2
10.5162, 6.63754,1
9.66961, -0.944853,0
0.288228, 11.1525,2
9.16452, 7.16089,1
8.5456, 14.2548,3
13.6102, 15.3778,3
12.0351, 2.18233,0
14.2794, 10.7558,3
3.70062, 13.5404,2
12.2456, 12.6049,3
11.2664, 9.70897,1
10.5582, 14.0004,3
3.26803, 12.8406,2
13.2243, 12.1707,3
3.06575, 12.1708,2
3.75121, 14.309,2
2.19653, 12.4557,2
9.84663, 7.12688,1
12.9632, 9.52816,1
4.6442, 14.747,2
3.17729, 13.8347,2
9.49242, 11.1537,3
10.043, 2.63733,0
2.02458, 10.005,2
0.0484913, 8.98969,2
4.47426, 14.8259,2
9.76238, -0.913352,0
13.8862, 8.55572,1
10.8071, 9.31591,1
3.11194, 9.47399,2
11.092, 1.14108,0
10.818, 15.6589,3
3.11208, 14.5905,2
2.86405, 14.5333,2
11.0754, -0.562383,0
11.0038, 0.570611,0
12.4816, 11.306,3
4.08716, 15.9887,2
3.68846, 10.9824,2
10.6874, 0.122502,0
2.55806, 14.3487,2
5.41997, 14.0931,2
11.3886, 7.70009,1
10.2467, 1.87581,0
10.7016, 0.186648,0
11.4825, 7.97002,1
10.5838, 8.77544,1
2.723, 13.5795,2
11.6552, 12.3733,3
9.58936, -1.9856,0
12.1658, -0.630182,0
12.8667, 11.5932,3
10.1158, -1.11839,0
10.2212, 8.38551,1
1.44995, 11.7542,2
5.31209, 12.0626,2
1.09432, 11.5781,2
11.0029, 8.86031,1
-0.528496, 11.7499,2
14.0983, 10.9544,3
11.9372, 8.76594,1
9.38471, 11.6335,3
12.0805, 8.82161,1
3.16829, 12.9791,2
-1.21696, 9.33873,2
-0.623977, 9.78541,2
4.73877, 14.3029,2
9.41613, -1.85366,0
1.78053, 14.1653,2
3.53582, 11.7114,2
8.76372, -1.67595,0
5.09267, 13.8819,2
3.55646, 13.7865,2
10.3303, 0.355007,0
7.29474, 8.9437,1
-1.46422, 9.39658,2
3.56557, 13.9974,2
9.08196, 4.72294,1
3.80595, 13.5092,2
1.86252, 7.5171,2
10.2144, 0.244276,0
4.07671, 14.4564,2
10.4785, 7.30018,1
9.83473, 7.48219,1
1.83992, 11.905,2
13.7591, 10.2266,3
3.32729, 14.3015,2
11.3227, -0.5364,0
10.7822, -0.931756,0
10.6087, -1.338,0
10.5273, 12.3668,3
9.75955, 0.100962,0
2.26037, 12.8852,2
9.42149, 6.00572,1
2.69884, 12.3514,2
-1.24747, 11.576,2
8.78729, 11.6854,3
4.27421, 15.0441,2
-0.162806, 9.824,2
10.9313, 16.9025,3
3.42548, 13.7706,2
5.44549, 14.2247,2
9.03595, 7.38529,1
11.7162, 1.8857,0
8.89819, 7.34071,1
1.60875, 13.4735,2
3.08299, 13.3253,2
13.964, 7.9339,1
10.3875, 10.2951,1
11.9508, 1.24651,0
10.4217, 6.57637,1
10.041, 19.1331,3
10.0859, 2.03271,0
11.545, 7.69699,1
11.4715, 0.523647,0
1.41512, 10.3432,2
10.6774, 8.6663,1
13.2876, 13.9571,3
14.7501, 14.3796,3
4.86617, 15.0372,2
10.0033, 8.06562,1
11.6518, -0.463534,0
0.590412, 9.2903,2
13.4687, 11.4808,3
3.2206, 11.5216,2
8.98244, -0.822184,0
10.946, 13.2332,3
11.4597, 12.5824,3
2.63365, 8.34627,2
2.53961, 13.4436,2
11.0777, -1.71466,0
2.78472, 14.0406,2
11.3632, -0.0622859,0
9.88071, 13.2217,3
9.46525, -1.06657,0
12.2147, 10.851,3
3.0109, 9.19897,2
0.895914, 13.9888,2
11.9302, 16.1647,3
3.96976, 14.6231,2
11.7523, 1.0421,0
11.3631, 0.445791,0
3.97588, 13.3453,2
10.9128, 10.6087,3
9.40857, 0.487133,0
11.6527, 17.6617,3
1.7422, 11.2447,2
12.4857, 11.1991,3
12.2764, 11.9126,3
9.81368, 2.34224,0
12.9545, 13.7298,3
3.66108, 14.0127,2
12.0687, 4.02822,0
4.03822, 13.7762,2
1.33362, 12.1356,2
2.46294, 12.0618,2
8.3516, 12.2959,3
8.82503, 13.486,3
3.05917, 13.8202,2
10.7344, 7.73629,1
9.64654, 7.83183,1
11.0269, 7.41064,1
2.28272, 12.2042,2
9.47259, 11.851,3
12.3612, 11.2144,3
2.93529, 13.3025,2
4.18601, 11.0314,2
10.9362, 1.40661,0
10.9418, 1.30448,0
10.5178, 7.34448,1
11.4146, -1.34838,0
10.8384, 7.28422,1
2.41098, 13.2016,2
1.2279, 11.9636,2
9.77776, 13.7936,3
4.81487, 14.5298,2
6.22057, -1.48835,0
9.79842, -2.78623,0
12.7295, 12.816,3
9.99339, 6.2019,1
11.6968, 2.15051,0
11.4492, -0.091926,0
8.72402, 5.82742,1
12.6439, 10.2977,3
11.2641, 1.94006,0
4.52958, 14.3883,2
12.3617, 14.5073,3
6.17154, 14.0268,2
2.82711, 10.8907,2
11.151, 1.96521,0
8.59481, 0.499923,0
4.87463, 13.1938,2
12.7833, 9.96951,3
12.1745, 11.8216,3
11.281, 3.09219,0
9.62318, -1.16384,0
2.5379, 7.95868,2
9.65082, 9.78653,1
10.8619, 8.6301,1
9.109, -0.736937,0
1.95854, 12.4974,2
12.1252, 13.2497,3
1.36253, 10.8609,2
3.74913, 13.7029,2
11.3282, 13.9016,3
2.96447, 14.2227,2
9.71232, -0.143306,0
10.7092, 14.4168,3
9.58085, 3.19984,0
12.7988, 9.91732,3
10.3523, -0.0470476,0
10.4874, 6.9973,1
9.52692, 0.509043,0
11.6902, 0.537317,0
11.5755, 6.45469,1
9.58052, 1.29367,0
4.88404, 13.9043,2
0.798116, 11.8038,2
8.92311, 12.7741,3
10.9853, 7.21778,1
12.4844, 14.0774,3
11.7137, 3.17385,0
13.7062, 13.6355,3
9.89858, -1.96046,0
2.03275, 10.4247,2
3.66015, 9.89835,2
10.4881, 13.1814,3
2.48859, 12.9884,2
11.9961, 8.55963,1
3.00973, 12.7429,2
10.9441, 6.19274,1
10.2213, 10.1217,1
9.80217, 7.03684,1
5.28353, 14.8863,2
12.5607, -0.698312,0
14.0111, 12.8477,3
13.2074, 11.2283,3
10.2329, 7.2397,1
10.3999, 6.25393,1
11.7517, 8.56685,1
11.2019, 9.67913,1
3.14735, 14.1593,2
16.4965, 13.5897,3
2.82561, 13.0976,2
11.39, 8.72109,1
1.88135, 10.6541,2
12.2721, 9.24204,1
10.3505, 8.12673,1
3.36955, 12.3522,2
11.5172, -0.561734,0
11.9028, 8.46925,1
3.33121, 14.3918,2
3.50859, 14.5592,2
11.3128, 11.511,3
2.53701, 11.0114,2
11.3176, 12.6616,3
10.0424, 6.91727,1
13.1219, 12.4775,3
14.0028, 10.4322,3
9.9718, 0.522869,0
3.40896, 13.8441,2
13.2874, 12.7429,3
10.8349, 8.14217,1
3.66576, 13.1328,2
3.58184, 14.4872,2
10.5672, -2.29125,0
3.74435, 14.3851,2
-1.25289, 10.8522,2
9.85888, -2.50239,0
12.6518, 1.79734,0
9.44841, 12.4061,3
10.0388, 6.45842,1
4.97059, 11.6211,2
10.1854, -0.628587,0
11.4203, -1.1387,0
3.44861, 12.5015,2
9.77227, -0.410605,0
10.6184, 0.343945,0
0.491294, 9.21714,2
13.8852, 2.35262,0
15.9417, 10.8556,3
12.2793, -1.00937,0
10.2735, 8.03341,1
9.79575, -2.42041,0
2.62604, 13.726,2
8.2867, 8.32409,1
2.15036, 12.9522,2
0.60345, 10.5963,2
4.16416, 14.7945,2
9.03553, 6.82118,1
10.5032, 5.85758,1
-0.0779948, 11.7872,2
11.9781, 11.3733,3
4.39006, 12.5496,2
0.343839, 10.4736,2
3.61609, 11.71,2
4.0324, 14.4567,2
1.49246, 11.0504,2
11.9516, 0.834229,0
9.61392, 0.45809,0
10.1509, 6.67809,1
4.44168, 14.283,2
10.9785, 10.9338,3
10.3465, 9.48508,1
12.3497, 10.4668,3
1.58456, 10.9644,2
11.7214, 8.18678,1
10.4684, 8.04134,1
3.11599, 14.3461,2
8.64182, 5.89231,1
1.79972, 13.511,2
10.4425, 11.5852,3
10.7772, 7.65535,1
10.8035, 9.66081,1
10.2609, 6.6947,1
11.6294, 3.69703,0
10.6942, -1.17041,0
4.64565, 14.4441,2
13.4617, 12.1424,3
11.259, 13.8226,3
1.26276, 11.8541,2
4.6705, 11.59,2
7.81088, 10.8489,1
10.5026, 8.63355,1
2.52145, 11.2911,2
2.23014, 11.3459,2
10.4163, 6.05919,1
1.95284, 12.0674,2
11.6519, -0.493386,0
11.5553, 1.3988,0
3.93153, 11.5201,2
9.82988, 1.13594,0
11.532, 13.5966,3
2.60494, 12.9786,2
9.45972, 5.74568,1
12.9641, 9.12466,1
3.64811, 13.1855,2
3.74659, 13.8236,2
9.31296, 5.47417,1
5.23373, 15.1174,2
4.91831, 13.9737,2
11.1625, 5.92653,1
8.08477, -2.00641,0
3.37567, 13.507,2
3.46847, 12.4288,2
10.9551, 13.7041,3
11.3606, 14.1222,3
1.52037, 11.0562,2
9.16266, 6.72227,1
12.0914, 1.69169,0
13.1679, 16.4803,3
2.91831, 14.0448,2
12.435, 8.67256,1
2.18061, 11.0108,2
4.38148, 11.9296,2
8.8843, 13.3114,3
3.97555, 13.4186,2
11.3973, 5.78653,1
12.4855, -0.129894,0
12.0473, 0.425361,0
3.5611, 13.5301,2
0.877588, 9.86261,2
10.5403, 9.79096,1
11.4068, 11.5529,3
11.3062, 2.67831,0
13.7803, 13.3932,3
10.4056, 12.4322,3
5.26488, 13.9009,2
10.0733, 9.1548,1
5.0324, 13.5627,2
3.72631, 14.1362,2
10.5273, 1.45131,0
9.54538, 13.7503,3
10.8795, 6.9119,1
1.41639, 13.0095,2
-0.73466, 10.3976,2
-2.246, 11.666,2
3.74235, 14.0028,2
2.93681, 14.7679,2
8.1402, -2.43604,0
2.11022, 11.5541,2
2.22787, 13.1718,2
10.4728, 0.961226,0
10.0055, 8.40944,1
2.55226, 12.1519,2
1.85564, 10.0224,2
0.960219, 10.4301,2
10.4563, -1.36621,0
11.7597, 1.3167,0
14.2175, 11.572,3
9.64461, 7.31707,1
10.1955, 1.84279,0
11.4532, 9.29759,1
10.946, 5.58061,1
13.5506, 10.2762,3
9.82961, -2.35338,0
10.5101, 1.8985,0
12.3867, 8.04872,1
14.8281, 10.8618,3
12.0033, 1.42345,0
10.5235, 6.80731,1
11.801, 8.51139,1
9.8571, 6.78432,1
1.07298, 10.8027,2
5.55812, 16.0135,2
10.2143, 0.674129,0
9.9303, 14.4097,3
3.28515, 12.0172,2
3.98686, 14.1851,2
9.80136, -0.152859,0
3.10076, 13.4347,2
11.7843, 8.8499,1
11.4131, 15.1599,3
2.355, 12.9639,2
3.46365, 15.2903,2
10.6848, 0.453032,0
4.09874, 13.7271,2
0.490403, 11.7352,2
0.977668, 11.3743,2
11.8672, 9.49006,1
9.67529, 10.3593,1
9.65641, 13.5373,3
11.0929, 7.23645,1
9.1748, 6.97513,1
10.7943, -2.32712,0
11.9703, 1.87217,0
2.26579, 11.3127,2
4.54409, 14.5886,2
12.2168, 10.1868,3
2.87475, 12.9496,2
12.9377, 3.28601,0
0.923928, 8.76808,2
12.9345, 14.0741,3
12.1788, 9.67646,1
4.01815, 13.9682,2
11.0093, 7.42605,1
12.5401, 1.66084,0
10.8602, 0.251972,0
11.3965, 8.19954,1
10.9608, 11.5857,3
8.89328, -0.00234594,0
3.29433, 14.3663,2
10.2126, 6.61808,1
11.4403, 0.551564,0
13.4761, 13.3491,3
1.45093, 11.3018,2
4.61552, 14.2105,2
9.83649, 7.4239,1
2.90451, 12.9275,2
10.2923, 8.61536,1
8.12318, 4.03519,1
10.2882, 6.38253,1
11.1864, 11.7502,3
2.90164, 13.5469,2
0.746409, 11.1498,2
1.00657, 11.9653,2
11.0825, 16.8423,3
9.3699, 4.85331,1
9.53251, -2.52973,0
4.51731, 14.6472,2
4.9426, 14.1993,2
4.12214, 12.6491,2
12.0786, 1.8948,0
11.0088, -0.323922,0
0.857617, 9.38724,2
11.2335, 0.683679,0
10.2946, 10.0532,1
9.04139, 7.45721,1
13.5253, 12.1932,3
-0.0539848, 9.37461,2
10.7634, 8.20044,1
11.7099, 3.02987,0
2.6202, 13.3058,2
3.57044, 10.7706,2
11.7228, 1.91353,0
13.7153, 13.1229,3
9.95663, 7.41236,1
3.51258, 14.4178,2
9.07409, 7.84245,1
9.88626, 5.9793,1
4.62409, 13.4059,2
5.45021, 13.6839,2
3.0929, 14.1074,2
4.48179, 14.483,2
10.2731, 1.94154,0
3.46612, 12.862,2
10.4256, 12.9052,3
11.4513, 8.3517,1
2.42569, 12.9065,2
10.8485, 7.65848,1
11.2248, 13.9619,3
10.5089, 6.06552,1
14.2991, 12.2018,3
8.70378, -1.68774,0
3.91102, 14.9725,2
11.3101, 5.64371,1
7.4215, 9.08239,1
11.5397, 8.80434,1
2.42996, 11.2284,2
2.46726, 12.7693,2
4.12567, 13.8011,2
5.35367, 13.9378,2
2.69425, 13.7266,2
13.7933, 13.364,3
10.42, 7.65149,1
12.3788, 14.7265,3
5.31446, 14.2091,2
10.501, 8.27152,1
0.966155, 10.9941,2
9.05338, 5.89839,1
8.76637, 0.0881117,0
10.5669, -0.197023,0
12.3678, 10.2894,3
11.6013, 0.397363,0
3.30754, 14.6299,2
2.45924, 13.7677,2
10.9467, 0.0702063,0
-0.685957, 10.053,2
10.1418, 0.688894,0
12.9489, 10.0661,3
13.9557, 11.2906,3
11.9868, 11.2411,3
13.2582, 15.2647,3
11.7883, 14.8331,3
11.7133, 14.4761,3
1.16683, 8.89964,2
-0.850416, 11.7504,2
3.01011, 14.7533,2
8.89902, 9.35812,1
-1.31875, 11.2123,2
0.56655, 10.7785,2
10.8418, 9.14108,1
12.2212, 12.8583,3
2.10031, 9.00893,2
3.46037, 11.43,2
12.4838, 9.21235,1
2.5395, 13.0402,2
10.8745, 8.84619,1
11.6559, 13.7134,3
12.0464, 2.96239,0
3.03065, 13.4885,2
13.7689, 11.746,3
12.2251, 2.26441,0
2.51144, 13.9681,2
9.22966, -1.4066,0
3.85648, 14.1417,2
2.046, 11.2435,2
9.20014, 1.08947,0
10.3634, 8.20879,1
11.1264, 13.8335,3
9.33668, 12.1752,3
4.04163, 14.5191,2
4.46022, 14.859,2
11.156, 1.6071,0
4.379, 14.0656,2
3.85383, 14.2844,2
1.42838, 11.3259,2
11.0923, 6.0854,1
11.9387, 9.93285,1
8.65312, 6.78145,1
2.58221, 10.221,2
4.97467, 14.3506,2
2.67632, 14.4602,2
11.7996, 0.504405,0
3.5178, 14.6447,2
3.52144, 12.4133,2
12.0961, 8.59199,1
8.71683, 7.76462,1
10.5874, 6.94189,1
9.35515, 1.75326,0
2.59692, 11.2985,2
10.8788, -1.49411,0
0.915884, 10.7879,2
10.2617, 5.27592,1
9.0718, 0.994311,0
2.99832, 12.7604,2
11.6567, 1.82847,0
2.85684, 11.5434,2
0.472149, 13.404,2
3.81131, 14.3251,2
11.4759, -0.0976411,0
3.116, 15.7866,2
8.84757, 0.316666,0
10.8697, 8.43485,1
4.28607, 13.7092,2
7.37596, 6.51309,1
4.84508, 14.6609,2
