x0,x1,x2,cluster
15.6401, 7.04314, 8.37102,2
17.0901, 7.33532, 7.71528,2
-0.265486, 7.11353, -8.24059,1
2.31404, 1.34149, 6.39537,0
6.10929, 5.68959, 10.054,3
15.5067, 5.6761, 8.17681,2
6.08145, 11.9961, 11.2767,3
3.50225, 2.55389, 6.66099,0
7.8056, 9.68068, 13.6123,3
10.483, 11.6275, 14.8006,3
0.0915135, 0.98038, 4.33234,0
2.1041, 2.55098, 4.96467,0
6.90151, 8.76422, 12.401,3
0.865082, 3.59219, 6.58854,0
12.2088, 6.78354, 9.27402,2
4.99468, 8.88876, 8.42848,3
15.6688, 5.95758, 5.22751,2
10.7698, 18.495, 6.99177,3
1.19964, 1.33149, 7.13475,0
3.55946, 3.42716, 9.23457,0
0.808479, 1.55761, 8.30937,0
1.10284, 9.81563, 9.2419,3
8.89484, 9.70376, 13.2043,3
4.38754, 11.53, 10.2479,3
5.83962, 11.2269, 9.79157,3
4.65473, 10.756, 10.418,3
3.13598, 8.65665, 11.3415,3
2.19952, 0.624678, 7.77298,0
14.6215, 7.43391, 11.2959,2
-9.17241, 9.74031, 3.13748,1
17.1867, 11.593, 15.3016,2
1.42788, 1.04252, 6.18014,0
18.1964, 5.90675, 10.1108,2
16.4834, 8.66671, 10.6911,2
3.57657, 3.29009, 9.00818,0
7.63135, 10.8806, 13.4362,3
6.8939, 11.2984, 15.357,3
14.1847, 3.66824, 7.06286,2
4.06648, 9.25548, 11.013,3
14.5661, 8.48256, 6.0392,2
-2.85787, 6.84449, 0.560301,1
6.4811, 10.6195, 14.5069,3
2.77563, 9.35749, 10.1446,3
11.8702, 4.01422, 7.72418,2
10.929, 4.25887, 6.96101,2
1.67014, 0.754399, 5.89797,0
3.98085, 2.42867, 6.52562,0
3.73104, 1.94056, 9.71693,0
1.52183, 0.0569924, 7.55381,0
4.71441, 8.86876, 8.93502,3
-4.16502, 9.95214, 3.0483,1
8.43859, 11.8956, 13.8856,3
2.50798, 0.805049, 8.16205,0
9.01172, 18.5854, 8.99533,3
3.07955, 3.48352, 9.31308,0
9.58449, 11.6701, 16.0518,3
16.8392, 3.12614, 12.6655,2
4.42327, 10.0151, 8.50732,3
5.30907, 18.55, 8.72736,3
7.91137, 12.2434, 15.4064,3
14.7809, 9.49302, 10.0355,2
6.42582, 9.1453, 13.2818,3
8.99099, 10.3907, 15.1004,3
14.2493, 8.99428, 13.4596,2
4.63075, 9.62866, 9.41744,3
4.41828, 4.38396, 9.84009,0
6.04883, 15.1602, 8.28671,3
3.05774, 1.79978, 7.28018,0
2.33181, 1.73009, 9.93976,0
1.13346, 1.28728, 6.79225,0
2.83754, 2.88318, 6.95613,0
10.4109, 3.15323, 6.65526,2
-3.0251, 11.394, 0.0425265,1
7.9957, 10.0685, 13.1457,3
4.19234, 2.24666, 6.62855,0
3.83231, 3.37407, 8.80294,0
3.88547, 11.855, 9.52661,3
11.6984, 1.80036, 5.55781,2
10.3104, 12.5378, 14.1993,3
1.7637, 1.04722, 8.10225,0
17.4644, 8.17771, 9.46893,2
5.80053, 10.5988, 13.237,3
-4.98363, 8.54585, -1.13878,1
17.1079, 8.21388, 12.6388,2
19.5823, 7.13858, 12.0745,2
2.36422, 2.56951, 6.59182,0
-0.959788, 14.2144, -8.73742,1
6.37472, 11.3963, 8.19556,3
4.02081, 10.4354, 10.2509,3
5.31317, 11.3169, 11.0671,3
7.62472, 10.2361, 14.4328,3
0.63234, 0.585424, 6.60821,0
-3.21143, 6.99733, -5.18475,1
2.58874, 14.2736, 8.37838,3
0.025969, 0.7602, 6.95893,0
2.41857, 1.2679, 8.9255,0
15.0272, 2.98478, 6.58213,2
5.1426, 11.4191, 9.32289,3
8.80691, 11.4574, 16.3982,3
4.01511, 10.0946, 10.0114,3
4.86856, 8.38406, 9.61045,3
3.11635, 12.9941, -0.133266,1
1.15623, 2.72828, -2.78231,1
1.19092, 1.61749, 7.05329,0
12.7013, 8.13011, 11.8435,2
2.54465, 3.57655, 10.1226,0
7.15771, 9.65769, 13.6871,3
2.6673, 8.94292, 10.4022,3
15.1541, 8.15644, 10.7911,2
5.29874, 11.3807, 10.1746,3
1.77571, 1.36175, 6.27758,0
2.09534, 8.43068, 8.32775,3
11.9049, 18.0881, 17.0799,3
6.56836, 15.5896, 2.80892,3
6.00166, 10.4856, 11.7097,3
1.88666, -0.0334626, 6.48081,0
7.25902, 10.8908, 13.5381,3
2.42709, 12.5034, 18.7863,3
-2.12903, 15.5864, -2.41756,1
15.2916, 7.63218, 9.20716,2
13.7542, 4.14255, -0.908603,2
7.19997, 10.2765, 14.1246,3
5.86476, 8.74178, 11.8364,3
14.7268, 4.55011, 11.5171,2
2.68768, 3.06437, 8.51707,0
2.58605, 1.50983, 6.79612,0
7.32751, 9.73604, 12.1325,3
9.76749, -1.25676, 4.79261,0
1.95204, 2.38056, 8.51919,0
3.15031, 3.9744, 7.70041,0
5.2682, 17.7679, 8.8696,3
10.0511, 10.6522, 3.90315,2
4.02001, 10.4838, 9.03659,3
13.2933, 3.49711, 9.47715,2
9.11049, 9.94389, 13.7188,3
5.87594, 11.8741, 13.3377,3
5.56109, 11.4387, 10.4494,3
0.288399, -0.599286, 5.06704,0
6.96728, 8.19197, 9.15703,3
7.42311, 9.36553, 13.8573,3
11.2601, 4.00739, 8.17653,2
6.70776, 9.56658, 8.17609,3
8.02011, 10.1984, 13.47,3
-1.74235, 14.733, 7.15381,3
14.9878, 3.9479, 6.64538,2
3.69221, 2.25847, 7.6308,0
1.0583, 0.986506, 7.71707,0
8.33141, 10.4645, 13.2942,3
8.86452, 17.1588, -3.80088,1
11.4046, 2.38577, 10.4163,2
1.82418, 8.97324, 9.06676,3
3.51062, 3.07113, 8.77481,0
15.4795, 5.00566, 9.65029,2
5.35262, 8.40489, 0.277897,1
5.51222, 10.9995, 9.4669,3
0.356092, 12.8193, 12.2323,3
7.37719, 10.2693, 15.3211,3
15.3281, 6.37402, 11.7877,2
15.5295, 6.47359, 15.9617,2
6.42829, 8.64399, 10.3666,3
-1.45391, 15.1046, 6.46558,3
6.92298, 12.4411, 12.8227,3
14.9518, 3.01107, 8.33176,2
9.68948, 2.52346, 6.09855,2
4.70519, 9.30558, 9.03842,3
12.5238, 5.08695, 7.10712,2
5.42186, 11.5809, 10.9887,3
9.2874, 17.3276, 9.42926,3
3.98816, 11.3609, 8.72897,3
3.71024, 3.51007, 8.17084,0
6.53758, 9.80562, 12.4537,3
6.83587, 0.0254554, 4.23343,0
5.65184, 8.95178, 11.4755,3
1.61832, -0.90388, 5.86796,0
3.09095, 2.23938, 8.94851,0
7.75077, 9.19016, 13.2303,3
7.46288, 10.8593, 12.3769,3
8.1243, 10.2507, 11.6791,3
1.18776, 0.475518, 6.82998,0
4.2715, 11.8666, 6.76798,3
8.0301, 10.831, 15.4344,3
12.3137, 6.17187, 7.42928,2
8.50504, 16.2739, -1.2493,1
3.17513, 11.2893, 10.224,3
13.9138, 7.28427, 10.1345,2
-8.92426, 7.87228, -3.26125,1
2.41122, 1.07991, 8.00791,0
4.02867, 2.68441, 9.27374,0
7.67788, 12.1726, 12.8432,3
5.98858, 9.72544, 11.9811,3
2.34106, 9.76295, 7.89541,3
3.81448, 2.60732, 8.65803,0
3.86967, 10.3435, 10.0146,3
6.76265, 9.96514, 13.7061,3
-8.23829, 6.95323, -7.53078,1
15.9903, 7.01024, 12.8149,2
5.21035, 16.2608, 9.44239,3
4.29144, 8.60601, 10.7221,3
3.38403, 9.83344, 9.59012,3
7.66282, 9.8407, 13.8071,3
4.89052, 10.9046, 9.65717,3
2.50278, 7.29593, 8.41473,0
6.64363, 11.827, 12.4396,3
6.67244, 10.2012, 14.4158,3
6.58572, 10.869, 11.8107,3
5.04986, 8.98902, 7.23504,3
18.684, 10.2784, 9.18305,2
16.8805, 8.73291, 14.8159,2
8.72367, 9.40304, 13.5342,3
5.83656, 12.9921, 8.46988,3
7.13523, 9.76366, 11.9067,3
8.09697, 10.5734, 14.091,3
6.43752, 9.11423, 13.0836,3
9.24544, 11.071, 12.8782,3
2.86582, 10.5715, 9.11739,3
4.60723, 0.795846, 7.38568,0
7.53783, 11.5653, 12.9021,3
15.8308, 20.2488, 9.33377,3
2.50389, 1.55268, 7.3256,0
7.88229, 12.4474, 14.1742,3
16.8506, 7.43053, 10.2551,2
2.60471, 9.89255, 10.1559,3
4.30532, 10.8331, 8.67079,3
3.89388, 0.648481, 7.84417,0
5.21652, 9.32187, 10.5393,3
13.0898, 0.523453, 7.90839,2
6.77013, 10.7159, 11.5863,3
1.03394, 0.821746, 6.07458,0
7.49516, 11.0653, 14.1661,3
14.9893, 8.34791, 7.58007,2
7.38928, 6.50511, 10.3177,3
13.3875, 11.3027, 18.387,3
-5.2406, 5.70295, 2.99288,1
6.02206, 9.68935, 11.6196,3
6.40234, 11.444, 12.4775,3
5.83515, 11.3862, 10.4532,3
5.83053, 7.78358, -2.35497,1
-2.73043, 9.86806, -16.5971,1
4.07881, 11.294, 8.21301,3
6.26127, 9.00448, 4.05131,3
5.73404, 10.2176, 12.6336,3
14.378, 5.75694, 8.43694,2
3.33702, 9.94738, 9.94813,3
10.5314, 9.92738, 15.2716,3
3.13401, 7.8455, 1.46552,1
5.86114, 3.96531, 7.27267,0
20.2576, 5.6534, 9.93273,2
4.14535, 11.2095, 9.52963,3
2.08019, 1.38733, 8.20087,0
12.9026, 5.79128, 5.2401,2
2.14403, 21.4409, 3.77919,1
4.04962, 6.1468, 7.19227,0
1.46335, 7.24459, 10.2198,3
5.93167, 9.57483, 11.44,3
20.8985, 6.55265, 16.6802,2
1.64495, 2.00791, 8.04002,0
-5.26394, 6.11154, -7.66179,1
1.48636, 1.7032, 8.15166,0
3.1144, 3.05507, 8.40393,0
1.77809, 0.0613203, 6.20264,0
13.8184, 5.30611, 8.70286,2
6.75414, 9.99628, 13.0629,3
4.52615, 8.62646, 10.0199,3
7.58778, 10.0962, 12.7418,3
5.64762, 11.7538, 9.1806,3
3.61044, 10.5664, 10.7872,3
7.86923, 20.7558, -0.204196,1
3.03815, 7.55403, 6.377,0
18.1097, 4.67934, 8.32679,2
-1.85691, 10.7776, -1.2378,1
5.92259, 9.81835, 0.546296,1
5.35562, 3.46801, 8.95096,0
19.0882, 3.56691, 12.844,2
3.76434, 10.6561, 8.8235,3
2.91925, 4.36268, 1.77599,0
7.10452, 9.28905, 4.61511,3
6.49105, 10.0224, -2.9107,1
5.22227, 18.9566, -1.31468,1
2.9682, 1.98457, 9.75243,0
-0.44061, 0.901215, 4.78464,0
8.12429, 10.3367, 12.4759,3
7.99939, 10.1231, 12.6538,3
18.2836, 11.6901, 13.0234,2
5.25691, 3.62895, 2.23382,0
3.55194, 9.68606, 6.34177,3
5.18061, 10.948, 9.56833,3
1.12342, 0.203043, 5.75776,0
3.15549, 2.18822, 7.80329,0
5.48655, 11.2497, 10.9114,3
8.10238, 19.6233, 7.07393,3
7.34798, 12.0545, 17.5393,3
3.47167, 9.86986, 9.68422,3
1.85475, 2.37874, 7.50928,0
4.52593, 4.07227, 10.6595,0
20.3244, 10.4626, 9.26289,2
3.15021, 2.07633, 7.68615,0
9.84421, 11.8876, 15.0651,3
7.57521, 9.98316, 12.5157,3
2.53871, 0.860483, 5.22727,0
4.74041, 11.6674, 11.631,3
6.15343, 11.3734, 13.1148,3
3.55386, 10.7442, 10.615,3
5.54993, 11.8872, 10.1645,3
3.08175, 8.29895, 9.16246,3
13.4309, 5.10528, 7.66752,2
3.3168, 9.16533, 7.51572,3
-9.3716, 10.6841, -4.13713,1
3.22822, 1.90875, 7.55006,0
5.68895, 12.1403, 11.292,3
7.62491, 15.5373, 10.0453,3
-0.808716, 10.5474, 4.88387,1
4.14143, 10.0057, 11.1889,3
9.78707, 15.6373, 14.8001,3
14.7525, 3.82241, 9.34839,2
7.71863, 10.4915, 14.3717,3
5.69234, 10.274, 10.7051,3
14.1888, 3.30911, 8.97469,2
8.49364, 12.4149, 12.9619,3
10.2177, 3.12199, 7.42452,2
5.905, 10.7814, 10.9212,3
1.51531, 0.391358, 5.10072,0
4.34755, 7.66888, 8.6355,3
-0.962121, 0.444203, 5.84694,0
0.854198, -0.666817, 5.57628,0
4.69986, 10.443, 9.57602,3
5.38839, 10.0111, 4.4116,3
12.459, 6.67195, 11.2593,2
-2.67484, 4.30208, -0.505001,1
1.44847, 1.34485, 5.78604,0
-5.99617, -2.62764, -7.83175,1
6.24655, 12.865, 10.0722,3
3.84271, 9.69424, 11.235,3
18.1264, 10.0234, 18.0508,2
1.86016, 3.35471, 7.28629,0
4.25968, 10.776, 9.57201,3
0.778743, 2.76342, 7.61587,0
2.9287, 3.0306, 7.1574,0
0.523317, 18.7237, 6.7046,3
3.9876, 10.5592, 12.2763,3
16.1648, 8.87989, 12.139,2
3.91882, 9.39315, 10.4029,3
7.56029, 11.6369, 13.0057,3
13.8501, 8.64073, 10.5279,2
7.13739, 9.59316, 13.2604,3
0.780181, 0.450036, 7.94036,0
2.70821, 1.2669, 5.27603,0
19.6369, 7.15293, 9.2334,2
2.88287, 1.56926, 8.49281,0
4.82441, 10.3295, 7.58827,3
16.5991, 8.70477, 14.0475,2
9.01125, 13.1867, 16.7088,3
12.9229, 3.65427, 9.19504,2
7.26142, 12.0134, 12.9747,3
1.96775, 0.747217, 7.71738,0
4.6949, 3.12358, 10.6495,0
4.63808, 10.7848, 12.2338,3
13.8095, 22.6602, 9.91968,3
5.32089, 10.0822, 9.78491,3
2.56199, 2.53987, 8.57178,0
11.4661, 1.53648, 6.81677,2
2.52484, 7.62694, 8.60702,3
17.2498, 14.132, 5.12104,2
2.99743, 3.28583, 7.88365,0
18.0656, 7.60995, 11.5282,2
1.97058, 2.7146, 7.23061,0
11.1972, 4.79902, 7.81399,2
3.19899, 7.62043, 1.65204,1
3.67461, 12.2574, 12.1586,3
5.93075, 15.8303, 9.35523,3
10.4409, 7.76319, 4.45418,2
12.6784, 1.84429, 9.71841,2
-1.99352, 5.02958, 1.18984,1
0.979288, 0.631279, 5.65032,0
16.908, 5.79362, 12.8044,2
-1.59273, 14.9273, -2.23841,1
2.59517, 9.84747, 9.99261,3
6.24041, 18.0082, -3.9678,1
13.2723, 4.36381, 10.4512,2
2.74674, -0.215222, 5.73418,0
5.27983, 11.0531, 11.9682,3
-3.55331, 13.5125, 1.57206,1
6.8651, 9.36359, 11.7809,3
7.15259, 8.52371, 13.4843,3
13.295, 5.72599, 10.5566,2
2.57428, 1.51052, 6.81431,0
7.59512, 5.47275, 9.96442,3
13.6658, 0.980709, 6.32703,2
14.7174, 4.25366, 10.7289,2
9.23676, 10.9405, 14.6644,3
-0.295814, 10.4549, -1.78107,1
19.3782, 7.35281, 10.155,2
8.74589, 10.4042, 13.0568,3
3.54148, 12.2099, 6.42441,3
5.63822, 13.4928, 8.01198,3
8.84165, 10.1471, 13.9181,3
-0.166281, 13.9804, 10.677,3
15.54, 4.43887, 11.6051,2
15.7597, 8.60047, 10.0056,2
14.6764, 4.73233, 5.85327,2
-5.11165, 8.02807, -10.0106,1
7.70247, 11.063, 13.3386,3
7.05421, 11.5262, 14.7699,3
2.96226, 2.24169, 9.95531,0
0.508721, 0.988648, 5.54581,0
2.84296, 0.54232, 8.09383,0
9.47359, 10.9527, 15.4153,3
4.47166, 11.5373, 9.46252,3
19.4544, 5.9905, 8.8103,2
7.55824, 9.25884, 11.9118,3
4.79584, 9.85457, 5.26094,3
-0.937169, 8.81982, -3.60969,1
-4.15498, 17.5744, -0.3634,1
17.3591, 8.43645, 10.5543,2
-3.57355, 16.5617, 9.8837,3
15.6459, 8.08049, 9.69129,2
7.39439, 13.9191, -1.69083,1
8.28096, 0.908742, 2.68396,0
15.564, 7.68515, 9.93097,2
17.5316, 9.84236, 12.4373,2
6.62247, 11.819, 12.6755,3
3.09477, 2.10138, 6.24307,0
8.51028, 12.6994, 14.9305,3
6.06405, 11.8808, 15.7848,3
1.59272, 2.42303, 6.37786,0
2.56514, 15.1322, -6.71566,1
15.2066, 1.3826, 7.38757,2
5.89937, 9.42828, 12.4077,3
4.35578, 3.80766, 8.42456,0
17.8891, 7.57227, 12.5289,2
8.56849, 9.44849, 12.689,3
1.94299, 7.4412, 9.25879,3
8.78908, 14.1776, 3.00766,3
12.179, 5.94719, 4.64032,2
6.28344, 15.6431, 3.60974,3
14.2692, 1.48842, 8.4868,2
-1.00847, 16.4048, -6.60169,1
1.96303, 0.685236, 6.15891,0
-1.77626, 10.5393, -1.44365,1
20.3755, 7.05713, 14.1963,2
14.4936, 0.689189, 9.51841,2
0.807387, 10.9222, 1.83057,1
6.12314, 9.23613, 12.5134,3
7.93024, 11.8583, 14.8566,3
10.9213, 24.0024, 13.78,3
2.66726, 1.57452, 5.1455,0
14.9155, 4.52541, 8.29612,2
3.84197, 11.2239, 0.0512838,1
2.31625, 1.85784, 7.85843,0
9.38637, 9.93877, 15.9316,3
7.67728, 12.5391, 10.3889,3
3.59292, 11.4307, 9.58166,3
0.839536, -0.510922, 5.34462,0
-8.75849, 12.0062, -4.39786,1
3.33165, 9.10676, 5.90085,3
10.272, 10.205, 13.7294,3
3.35613, 9.20737, 8.97706,3
1.81737, 1.14303, 7.41375,0
1.21309, 19.7279, 11.7605,3
6.29091, 7.91132, 12.174,3
-6.63165, 1.95636, -2.76162,1
9.38608, 10.2463, 14.7746,3
7.54687, 9.30777, 11.6922,3
-6.52476, 7.78121, -1.452,1
7.1136, 8.74574, 12.8859,3
6.58544, 10.794, 10.5056,3
8.98571, 11.0681, 14.7534,3
9.44476, 9.81919, 14.1815,3
-5.65987, 10.8042, -0.989968,1
11.905, -0.528969, 3.11128,2
7.4175, 9.36279, 14.4886,3
-1.71046, 15.4548, 9.96955,3
3.09692, 1.75362, 8.91026,0
1.94146, 2.42612, 7.53886,0
13.565, 11.3101, 2.00602,2
0.787509, 12.2865, -0.432643,1
2.83724, 10.7397, 9.3062,3
2.80471, 3.34798, 8.4622,0
1.40061, 1.83151, 5.09567,0
3.33624, 2.83081, 6.96311,0
6.40844, 10.4959, 11.5141,3
19.3536, 6.61963, 8.45581,2
12.6628, 3.32859, 8.28708,2
13.2158, 2.04588, 5.23217,2
3.30792, 11.4801, 10.1896,3
2.2834, 1.97242, 7.78909,0
9.76397, 10.9231, 8.80082,3
1.58324, 8.06654, 10.5632,3
3.68413, 3.21543, 7.92531,0
8.74637, 11.9793, 13.4468,3
3.22674, 3.62594, 8.54268,0
7.42006, 11.2053, 13.5536,3
1.43563, 10.7173, -6.39003,1
3.88437, 13.9515, 7.27508,3
3.24817, 5.25065, 8.68701,0
-0.0371269, 6.13844, -6.74743,1
3.55248, 15.5665, 4.64279,3
3.86753, 9.95543, 10.425,3
1.60501, 9.12685, 8.33381,3
4.89747, 10.6725, 10.2345,3
9.00134, 11.0975, 13.6569,3
4.57474, 12.8083, 11.7081,3
-3.09279, 3.95764, -5.55177,1
4.77113, 8.58128, 9.99634,3
4.00685, 9.81017, 11.6397,3
1.73333, 2.42217, 7.55756,0
3.48488, 1.85929, 9.31683,0
1.71557, 0.634787, 7.07581,0
8.07376, 11.546, 15.3624,3
17.3315, 6.39613, 15.3827,2
4.95717, 10.9544, 9.50527,3
12.1283, 0.302773, 6.78335,2
7.19936, 7.94948, -0.6733,1
1.21392, 4.12995, 8.55101,0
2.95613, 3.49855, 9.1018,0
8.22619, 9.09787, 12.3097,3
7.32696, 10.6591, 13.9175,3
2.67079, 1.42622, 5.91227,0
-1.60169, 7.78992, -8.06136,1
2.97466, 3.90044, 7.49049,0
6.43202, 16.9937, 15.3349,3
4.2248, 11.4969, 10.7721,3
9.20081, 13.7643, 12.4289,3
13.3483, 1.19677, 5.66065,2
7.6679, 11.5794, 15.6051,3
13.1287, 1.3285, 6.17173,2
2.17202, 1.36778, 6.47453,0
3.62084, 9.89589, 8.66551,3
2.51044, 9.82328, 8.29181,3
8.71221, 11.678, 14.3281,3
16.1953, 4.77699, 6.03222,2
-0.766198, 12.3316, -2.63393,1
2.20985, 9.31244, 11.5611,3
6.23883, 12.5677, 7.12005,3
6.55443, 9.86573, 11.9126,3
4.85638, 9.98561, 8.43491,3
4.30465, 10.4986, 11.7082,3
3.55141, 4.77189, -7.76449,1
-0.756313, 9.24017, -4.20803,1
15.1013, 9.58425, 14.9319,2
9.72546, 6.89159, 12.572,3
1.94021, 12.0801, 10.3388,3
4.15128, 10.2722, 7.49834,3
3.08405, 2.21027, 6.21394,0
2.25635, 1.76886, 5.73881,0
19.1276, 3.91579, 11.446,2
8.09319, 11.3526, 13.3924,3
10.854, 2.91041, 5.11818,2
4.20236, 2.70298, 9.07126,0
-2.60516, 0.823633, -12.1284,1
1.58762, 14.6023, 2.16389,1
4.27289, 11.3943, 10.4366,3
1.92635, 2.92836, 8.75653,0
0.798865, -0.237612, 6.3671,0
3.60809, 9.74894, 8.89571,3
2.16346, 0.990947, 5.68608,0
-2.04506, 15.1909, 0.946308,1
4.01757, 3.02492, 8.13445,0
3.4289, 10.1711, 10.6826,3
12.8709, 5.07126, 9.62787,2
4.19734, 2.41744, 9.20519,0
7.66437, 10.425, 14.3372,3
4.18679, 10.2939, 10.2715,3
0.72116, -2.25524, 5.62202,0
7.00076, 12.8571, 13.2572,3
3.93997, 10.1817, 10.5693,3
12.0332, 0.254187, 4.57453,2
5.13574, 10.6928, 7.98343,3
-2.06185, 16.7239, 3.98695,1
11.9597, 5.02057, 7.81285,2
13.4051, 6.08267, 3.10636,2
17.6397, 6.40686, 12.0324,2
2.64964, 1.2431, 8.431,0
11.4406, 12.7431, 7.87911,3
18.878, 1.90812, 5.73386,2
10.0977, 11.3393, 16.3329,3
7.84064, 10.0918, 12.8087,3
16.8675, 6.03754, 14.8991,2
1.56705, 1.88703, 7.48801,0
-8.94409, 7.98526, -14.3754,1
7.8514, 17.949, 13.3604,3
7.91278, 11.9384, 6.00965,3
9.02966, 10.5864, 12.0865,3
1.90839, 7.82844, 9.44936,3
4.02299, 10.4997, 8.31137,3
1.5262, 0.324, 6.08114,0
6.91712, 10.9627, 13.6027,3
17.4133, 11.7597, 15.9664,2
4.86931, 9.37018, 7.44672,3
1.13898, 7.22939, 10.2262,0
5.7051, 4.17985, 10.5899,0
2.09857, 0.686486, 7.02313,0
1.40354, -0.0548196, 6.47371,0
10.4474, 9.77921, 14.8102,3
1.12161, 1.11714, 6.29024,0
16.7742, 4.19065, 9.145,2
3.61318, 10.8809, 7.93898,3
-4.58565, 10.6876, -2.84041,1
9.43315, 0.289642, 4.33483,0
13.8042, 3.28037, 10.8836,2
11.9953, 2.02918, 6.39162,2
7.02694, 11.2055, 13.6175,3
3.01622, 9.69518, 9.43159,3
3.0477, 10.0818, 10.2387,3
5.27678, 10.528, 9.93411,3
0.18521, 0.656779, -10.0279,1
13.7284, 11.2085, 7.50972,2
2.48821, 0.244098, 7.85406,0
12.4213, 16.4999, -11.0459,1
4.56927, 9.62717, 10.0698,3
12.702, 4.35214, 8.92178,2
6.40517, 9.34616, 11.6004,3
12.5962, 18.3302, 19.2785,3
6.52735, 10.779, 14.8826,3
8.81618, 4.88149, 7.03109,2
3.1133, 3.64631, 7.90624,0
-2.18514, 10.3178, 2.67677,1
1.45873, 6.31514, 9.31515,0
-7.88544, 10.4946, -11.99,1
11.5066, 12.0697, 2.50518,2
0.35686, 6.65849, -7.17413,1
4.51973, 10.0882, 10.7477,3
13.7473, 0.712301, 5.07429,2
13.0713, 7.38643, 4.83813,2
14.7507, 3.60018, 8.63257,2
6.19793, 9.50063, 10.7911,3
-3.72824, 5.61716, 6.63149,0
-1.08405, 15.3002, -0.45868,1
14.1339, 24.5031, 11.9391,3
17.6115, 8.26652, 10.8518,2
1.48399, -1.38143, 5.56181,0
3.82683, 12.5132, 10.3832,3
6.11802, 11.2601, 11.1214,3
2.7934, 2.70497, 7.88597,0
0.955681, 0.074673, 5.21208,0
1.28115, 2.51369, 7.7238,0
-1.57175, 11.5948, 3.61489,1
2.50457, 7.23965, 9.87243,3
2.49612, 1.91392, 7.6435,0
2.16341, 1.2697, 8.49709,0
3.85713, 11.1074, 10.4858,3
3.40547, -0.726475, 6.12248,0
8.24966, 11.6432, 13.9932,3
5.09766, 13.1289, 10.3663,3
6.87495, 9.70452, 13.4621,3
5.43655, 9.27022, 7.03633,3
15.4138, 8.65038, 10.8269,2
7.90802, 11.3726, 12.7696,3
12.5464, 3.5517, 12.6464,2
2.48081, 1.44305, 7.70838,0
5.15731, 10.4462, 11.4973,3
5.30686, 9.89382, 9.10418,3
-5.58702, 16.9954, 2.76635,1
3.42335, 3.29346, 8.22774,0
5.51509, 17.0764, 8.94472,3
4.56967, 2.16077, 8.93723,0
7.0418, 10.9506, 13.6331,3
14.3852, 6.551, 14.6547,2
1.92321, 1.35772, 0.346249,0
11.947, 6.15606, 8.97817,2
0.500892, 7.34428, -2.02641,1
1.80256, 2.2359, 5.24006,0
4.17695, 10.5514, 8.84147,3
10.7538, 16.1354, -0.020703,1
1.39898, 0.777299, 6.0201,0
4.76602, 2.79246, 8.50693,0
9.03604, -0.466065, 5.39745,0
10.8036, 5.81273, 7.29195,2
14.7343, 3.99627, 4.3146,2
9.55358, 2.10783, 5.98442,2
-4.787, 11.365, -7.21618,1
16.2627, 9.86679, 6.67808,2
7.37455, 10.3107, 12.5793,3
13.5959, 3.22084, 6.48513,2
6.24543, 17.231, 9.95129,3
1.0523, 1.31741, 6.52607,0
17.1024, 5.40736, 8.98827,2
15.054, 10.2452, 8.98402,2
7.30398, 11.3537, 13.6166,3
2.12339, 2.69247, 9.05957,0
6.84255, 8.74347, 12.8176,3
-11.4037, 8.32373, 8.27971,0
1.65436, 0.16504, 4.68042,0
2.80641, 0.879545, 7.42303,0
6.80343, 10.6909, 13.6982,3
20.4501, 5.3818, 12.2047,2
1.55985, 1.7644, 8.28367,0
18.4338, 5.09811, 11.3472,2
3.09857, 6.89155, 9.74291,3
8.25122, 12.2888, 14.3992,3
1.37624, 0.233541, 7.52922,0
2.55058, 0.327795, 6.65422,0
3.17414, 10.3822, 11.6767,3
7.71817, 11.7253, 14.6822,3
1.67594, 7.85708, 7.92574,0
3.20739, 8.68479, 10.5785,3
0.884606, 0.38187, 5.66508,0
1.9984, 3.74909, 3.41581,0
1.70816, 0.37539, 7.38977,0
9.5912, 7.61398, 6.79331,2
5.44174, 5.3358, 9.56927,0
4.20113, 18.0249, 8.11629,3
4.11828, 11.3677, 11.4832,3
9.15595, 4.8557, 6.22422,2
10.8845, 14.7935, -13.5404,1
3.00139, 8.19426, 9.35695,3
12.2514, 6.69631, 6.61006,2
1.62611, 0.275396, 6.58162,0
2.05883, 2.50704, 8.50259,0
4.69985, 10.069, 10.3847,3
13.4181, 4.54713, 9.53061,2
-1.04715, 3.88767, -3.96041,1
8.04347, 11.116, 13.3181,3
6.9975, 11.8183, 10.5796,3
14.6119, 4.4716, 6.24297,2
9.49661, 11.5105, 13.8043,3
17.5533, 10.9967, 9.15403,2
13.0554, 5.66209, 8.77771,2
0.237479, -0.916075, 4.94407,0
3.87158, 1.95992, 8.36893,0
7.89623, 10.7117, 12.9157,3
12.9251, 15.5716, 12.0087,3
9.43203, 10.9175, 3.42208,3
1.55664, 15.2406, -4.09855,1
6.62152, 10.3329, 12.3427,3
-4.97044, 4.34057, 6.75792,0
3.17972, 9.67731, 8.66116,3
18.0349, 7.22916, 15.1484,2
3.74883, 9.0706, 9.91731,3
1.71992, 8.33051, 6.97867,0
3.38752, 8.04289, 9.83959,3
-0.327242, 3.72044, -2.83205,1
7.67228, 4.55126, 6.58194,0
6.86138, 11.6867, 8.89505,3
4.50175, 8.95166, 9.03799,3
13.0812, 4.87512, 6.47487,2
14.9863, 0.209161, 2.81602,2
2.53646, 2.07477, 6.91085,0
